objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14618405,062984,RUA URUGUAIANA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,30,84432.54,84432.54,COMPRA E VENDA,2011,02,7
14618406,063057,RUA VISC DE INHAUMA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,43.666666,53396.87,53396.87,COMPRA E VENDA,2011,02,1
14618407,063057,RUA VISC DE INHAUMA,005,Centro                    ,6,NAO RESIDENCIAL,SALA,100,24.833333,45313.446666,45313.446666,COMPRA E VENDA,2011,02,11
14618408,086652,AVN FRANKLIN ROOSEVELT,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,28,50732.295,50732.295,COMPRA E VENDA,2011,02,8
14618409,086819,AVN MAL CAMARA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,29.666666,59299.03,59299.03,COMPRA E VENDA,2011,02,1
14618410,086819,AVN MAL CAMARA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,27,53968.78,53968.78,COMPRA E VENDA,2011,02,4
14618411,086819,AVN MAL CAMARA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,27,53968.78,53968.78,COMPRA E VENDA,2011,02,7
14618412,062349,AVN RIO BRANCO,005,Centro                    ,29,NAO RESIDENCIAL,SALA,98.620689,76,196673.607241,197824.502758,COMPRA E VENDA,2011,02,7
14618413,062638,LRG SAO FRANCISCO DE PAULA,005,Centro                    ,5,NAO RESIDENCIAL,SALA,100,31.6,48550.354,48550.354,COMPRA E VENDA,2011,02,7
14618414,062695,RUA SENAD DANTAS,005,Centro                    ,7,NAO RESIDENCIAL,SALA,100,35.142857,71518.602857,71518.602857,COMPRA E VENDA,2011,02,4
14618415,062695,RUA SENAD DANTAS,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,34,64560.0375,64560.0375,COMPRA E VENDA,2011,02,7
14618416,062695,RUA SENAD DANTAS,005,Centro                    ,8,NAO RESIDENCIAL,SALA,100,37.75,98491.67625,98491.67625,COMPRA E VENDA,2011,02,10
14618417,062901,PRC TIRADENTES,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,24.5,37448.93,37448.93,COMPRA E VENDA,2011,02,4
14618418,062984,RUA URUGUAIANA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,152.5,393890.61,393890.61,COMPRA E VENDA,2011,02,3
14618419,063057,RUA VISC DE INHAUMA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,75,91712.176666,91712.176666,COMPRA E VENDA,2011,02,2
14618420,068668,RUA CONDE DE LAGES,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,32,45150.35,45150.35,COMPRA E VENDA,2011,02,3
14618421,086652,AVN FRANKLIN ROOSEVELT,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,44.5,76067.0975,76067.0975,COMPRA E VENDA,2011,02,3
14618422,086819,AVN MAL CAMARA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,27,53968.78,53968.78,COMPRA E VENDA,2011,02,5
14618423,088906,PRC PIO X,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,100,134.5,752721.115,752721.115,COMPRA E VENDA,2011,02,8
14618424,103218,AVN REPUBLICA DO CHILE,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,1207,6739777.14,6739777.14,COMPRA E VENDA,2011,02,12
14618425,060137,RUA ANIBAL BENEVOLO,008,Cidade Nova               ,2,NAO RESIDENCIAL,LOJA,100,115,128731.375,128731.375,COMPRA E VENDA,2011,02,5
14618426,060715,RUA CORREIA VASQUES,008,Cidade Nova               ,3,NAO RESIDENCIAL,SALA,100,122,233333.323333,233333.323333,COMPRA E VENDA,2011,02,12
14618427,070961,RUA ESCOBAR,010,São Cristóvão             ,2,NAO RESIDENCIAL,SALA,100,156,189284.72,189284.72,COMPRA E VENDA,2011,02,10
14618428,063131,RUA PREF OLIMPIO DE MELO,012,Benfica                   ,6,NAO RESIDENCIAL,SALA,2.5,181.5,2542.145,101685.8,COMPRA E VENDA,2011,02,1
14618429,067595,RUA CAP FELIX,012,Benfica                   ,2,NAO RESIDENCIAL,LOJA,100,68,135457.25,135457.25,COMPRA E VENDA,2011,02,11
14618430,067595,RUA CAP FELIX,012,Benfica                   ,2,NAO RESIDENCIAL,SALA,100,32,27583.06,27583.06,COMPRA E VENDA,2011,02,1
14618431,067595,RUA CAP FELIX,012,Benfica                   ,3,NAO RESIDENCIAL,SALA,100,32,27583.06,27583.06,COMPRA E VENDA,2011,02,4
14618432,064717,RUA ALMTE TAMANDARE,015,Flamengo                  ,2,NAO RESIDENCIAL,SALA,100,28,145833.15,145833.15,COMPRA E VENDA,2011,02,8
14618433,076661,RUA MARQ DE ABRANTES,015,Flamengo                  ,2,NAO RESIDENCIAL,SALA,100,53.5,274785.44,274785.44,COMPRA E VENDA,2011,02,1
14618434,068114,RUA DO CATETE,018,Catete                    ,2,NAO RESIDENCIAL,SALA,100,24.5,76328.275,76328.275,COMPRA E VENDA,2011,02,6
14618435,071522,RUA FERNANDES GUIMARAES,020,Botafogo                  ,2,NAO RESIDENCIAL,LOJA,50,37,66800.84,133601.68,COMPRA E VENDA,2011,02,12
14618436,078725,RUA DA PASSAGEM,020,Botafogo                  ,4,NAO RESIDENCIAL,LOJA,100,205,1070305.94,1070305.94,COMPRA E VENDA,2011,02,5
14618437,066514,RUA BARATA RIBEIRO,024,Copacabana                ,16,NAO RESIDENCIAL,LOJA,100,100.6875,942298.215,942298.215,COMPRA E VENDA,2011,02,12
14618438,066514,RUA BARATA RIBEIRO,024,Copacabana                ,5,NAO RESIDENCIAL,SOBRELOJA,100,39.6,203232.582,203232.582,COMPRA E VENDA,2011,02,12
14618439,068882,AVN N/S DE COPACABANA,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,41.67,61,148108.825,460633.275,COMPRA E VENDA,2011,02,6
14618440,061994,AVN PASSOS,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,138,222598.9175,222598.9175,COMPRA E VENDA,2011,02,5
14618441,062307,RUA DA ASSEMBLEIA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,38.333333,95193.553333,95193.553333,COMPRA E VENDA,2011,02,5
14618442,062307,RUA DA ASSEMBLEIA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,95,274403.216666,274403.216666,COMPRA E VENDA,2011,02,8
14618443,062349,AVN RIO BRANCO,005,Centro                    ,5,NAO RESIDENCIAL,SALA,100,32.2,80171.472,80171.472,COMPRA E VENDA,2011,02,3
14618444,062349,AVN RIO BRANCO,005,Centro                    ,12,NAO RESIDENCIAL,SALA,95.833333,71.75,257289.864166,262115.603333,COMPRA E VENDA,2011,02,10
14618445,062398,RUA DO ROSARIO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,71,148041.98,148041.98,COMPRA E VENDA,2011,02,5
14618446,062638,LRG SAO FRANCISCO DE PAULA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,33.5,68714.4575,68714.4575,COMPRA E VENDA,2011,02,9
14618447,062679,RUA DO SENADO,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,52.085,72,29553.1,79105.485,COMPRA E VENDA,2011,02,5
14618448,062695,RUA SENAD DANTAS,005,Centro                    ,10,NAO RESIDENCIAL,APARTAMENTO,100,139.6,301179.732,301179.732,COMPRA E VENDA,2011,02,5
14618449,062695,RUA SENAD DANTAS,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,43.5,86402.205,86402.205,COMPRA E VENDA,2011,02,3
14618450,062695,RUA SENAD DANTAS,005,Centro                    ,3,NAO RESIDENCIAL,SALA,88.89,31,53778.546666,61337.336666,COMPRA E VENDA,2011,02,6
14618451,062695,RUA SENAD DANTAS,005,Centro                    ,48,NAO RESIDENCIAL,SALA,80.625,29.208333,52731.756875,65955.0175,COMPRA E VENDA,2011,02,9
14618452,062695,RUA SENAD DANTAS,005,Centro                    ,7,NAO RESIDENCIAL,SOBRELOJA,100,36.285714,97143.994285,97143.994285,COMPRA E VENDA,2011,02,3
14618453,062760,RUA SETE DE SETEMBRO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,43,103157.075,103157.075,COMPRA E VENDA,2011,02,6
14618454,062760,RUA SETE DE SETEMBRO,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,255.333333,1742258.386666,1742258.386666,COMPRA E VENDA,2011,02,12
14618455,062943,AVN TREZE DE MAIO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,55,136111.325,136111.325,COMPRA E VENDA,2011,02,8
14618456,063057,RUA VISC DE INHAUMA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,347.5,519199.015,519199.015,COMPRA E VENDA,2011,02,9
14618457,063057,RUA VISC DE INHAUMA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,31.333333,111537.006666,111537.006666,COMPRA E VENDA,2011,02,12
14618458,084343,PRC MAHATMA GANDHI,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,36,71112.88,71112.88,COMPRA E VENDA,2011,02,3
14618459,086819,AVN MAL CAMARA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,67.75,180794.8975,180794.8975,COMPRA E VENDA,2011,02,9
14618460,103218,AVN REPUBLICA DO CHILE,005,Centro                    ,5,NAO RESIDENCIAL,SALA,100,1234.8,5526553.128,5526553.128,COMPRA E VENDA,2011,02,11
14618461,080721,RUA SANTA ALEXANDRINA,007,Rio Comprido              ,4,NAO RESIDENCIAL,LOJA,100,48.25,71128.695,71128.695,COMPRA E VENDA,2011,02,3
14618462,080721,RUA SANTA ALEXANDRINA,007,Rio Comprido              ,2,NAO RESIDENCIAL,SALA,100,165,122321.075,122321.075,COMPRA E VENDA,2011,02,6
14618463,067595,RUA CAP FELIX,012,Benfica                   ,7,NAO RESIDENCIAL,LOJA,100,65.714285,108138.152857,108138.152857,COMPRA E VENDA,2011,02,7
14618464,087783,RUA CAP ABDALA CHAMMA,012,Benfica                   ,2,NAO RESIDENCIAL,GALPAO,1.835,588.5,4179.965,231610.51,COMPRA E VENDA,2011,02,6
14618465,075226,RUA DAS LARANJEIRAS,017,Laranjeiras               ,3,NAO RESIDENCIAL,LOJA,66.666666,119.666666,298684.623333,556797.6,COMPRA E VENDA,2011,02,7
14618466,077628,RUA MOURA BRASIL,017,Laranjeiras               ,9,NAO RESIDENCIAL,SALA,100,460.333333,769846.932222,769846.932222,COMPRA E VENDA,2011,02,5
14618467,070433,LRG DO MACHADO,018,Catete                    ,3,NAO RESIDENCIAL,SALA,100,27.333333,149752.823333,149752.823333,COMPRA E VENDA,2011,02,4
14618468,086819,AVN MAL CAMARA,005,Centro                    ,6,NAO RESIDENCIAL,SALA,100,87.666666,233943.715,233943.715,COMPRA E VENDA,2011,02,10
14618469,087437,AVN CHURCHILL,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,77.5,215739.955,215739.955,COMPRA E VENDA,2011,02,10
14618470,066415,RUA BARAO DE PETROPOLIS,007,Rio Comprido              ,2,NAO RESIDENCIAL,GALPAO,100,225.5,126743.585,126743.585,COMPRA E VENDA,2011,02,3
14618471,060962,RUA FIGUEIRA DE MELO,010,São Cristóvão             ,3,NAO RESIDENCIAL,LOJA,100,60.333333,136043.8,136043.8,COMPRA E VENDA,2011,02,11
14618472,063883,RUA SAO LUIZ GONZAGA,010,São Cristóvão             ,2,NAO RESIDENCIAL,GALPAO,100,1412.5,1467066.895,1467066.895,COMPRA E VENDA,2011,02,4
14618473,067595,RUA CAP FELIX,012,Benfica                   ,2,NAO RESIDENCIAL,LOJA,100,59.5,97912.045,97912.045,COMPRA E VENDA,2011,02,8
14618474,069708,RUA DOIS DE DEZEMBRO,015,Flamengo                  ,2,NAO RESIDENCIAL,SALA,100,25,120377.55,120377.55,COMPRA E VENDA,2011,02,7
14618475,081620,RUA SENAD VERGUEIRO,015,Flamengo                  ,2,NAO RESIDENCIAL,LOJA,100,9,28291.26,28291.26,COMPRA E VENDA,2011,02,2
14618476,081620,RUA SENAD VERGUEIRO,015,Flamengo                  ,2,NAO RESIDENCIAL,LOJA,100,45.5,179335.095,179335.095,COMPRA E VENDA,2011,02,5
14618477,060194,AVN AUGUSTO SEVERO,016,Glória                    ,2,NAO RESIDENCIAL,SALA,100,106,228431.49,228431.49,COMPRA E VENDA,2011,02,7
14618478,061093,RUA DA GLORIA,016,Glória                    ,2,NAO RESIDENCIAL,SALA,100,101.5,218733.945,218733.945,COMPRA E VENDA,2011,02,8
14618479,081943,RUA SOARES CABRAL,017,Laranjeiras               ,2,NAO RESIDENCIAL,GALPAO,1.11,1463,45374.45,4087788.29,COMPRA E VENDA,2011,02,8
14618480,070433,LRG DO MACHADO,018,Catete                    ,2,NAO RESIDENCIAL,SALA,100,39,204470.725,204470.725,COMPRA E VENDA,2011,02,9
14618481,077172,RUA MENA BARRETO,020,Botafogo                  ,2,NAO RESIDENCIAL,GALPAO,100,412.5,768076.92,768076.92,COMPRA E VENDA,2011,02,4
14618482,077172,RUA MENA BARRETO,020,Botafogo                  ,4,NAO RESIDENCIAL,SALA,100,569.5,2114620.185,2114620.185,COMPRA E VENDA,2011,02,4
14618483,081083,RUA SAO CLEMENTE,020,Botafogo                  ,2,NAO RESIDENCIAL,SALA,100,22,83458.39,83458.39,COMPRA E VENDA,2011,02,4
14618484,083840,RUA VOLUNTARIOS DA PATRIA,020,Botafogo                  ,2,NAO RESIDENCIAL,APARTAMENTO,100,60.5,575000,575000,COMPRA E VENDA,2011,02,7
14618485,083840,RUA VOLUNTARIOS DA PATRIA,020,Botafogo                  ,2,NAO RESIDENCIAL,SALA,100,36,190134.83,190134.83,COMPRA E VENDA,2011,02,4
14618486,083840,RUA VOLUNTARIOS DA PATRIA,020,Botafogo                  ,2,NAO RESIDENCIAL,SALA,100,30,196143.65,196143.65,COMPRA E VENDA,2011,02,10
14618487,066514,RUA BARATA RIBEIRO,024,Copacabana                ,3,NAO RESIDENCIAL,LOJA,100,41.666666,305943.463333,305943.463333,COMPRA E VENDA,2011,02,3
14618488,066514,RUA BARATA RIBEIRO,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,25,137286.45,137286.45,COMPRA E VENDA,2011,02,8
14618489,068858,RUA CONSTANTE RAMOS,024,Copacabana                ,4,NAO RESIDENCIAL,LOJA,100,50.5,342403.95,342403.95,COMPRA E VENDA,2011,02,3
14618490,068882,AVN N/S DE COPACABANA,024,Copacabana                ,3,NAO RESIDENCIAL,SALA,100,41.333333,170780.396666,170780.396666,COMPRA E VENDA,2011,02,2
14618491,068882,AVN N/S DE COPACABANA,024,Copacabana                ,7,NAO RESIDENCIAL,SALA,100,32.285714,131312.43,131312.43,COMPRA E VENDA,2011,02,5
14618492,068882,AVN N/S DE COPACABANA,024,Copacabana                ,7,NAO RESIDENCIAL,SALA,92.857142,34.714285,193960.28,205401.97,COMPRA E VENDA,2011,02,8
14618493,068882,AVN N/S DE COPACABANA,024,Copacabana                ,7,NAO RESIDENCIAL,SALA,52.382857,35.857142,130151.518571,266974.235714,COMPRA E VENDA,2011,02,11
14618494,080648,AVN PRCA ISABEL,024,Copacabana                ,3,NAO RESIDENCIAL,SALA,100,40,334686.07,334686.07,COMPRA E VENDA,2011,02,12
14618495,080788,RUA SANTA CLARA,024,Copacabana                ,3,NAO RESIDENCIAL,SALA,100,18,65865,65865,COMPRA E VENDA,2011,02,6
14618496,086652,AVN FRANKLIN ROOSEVELT,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,27.5,101922.325,101922.325,COMPRA E VENDA,2011,02,11
14618497,088906,PRC PIO X,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,513.5,1485129.37,1485129.37,COMPRA E VENDA,2011,02,9
14618498,068148,RUA DO CATUMBI,006,Catumbi                   ,2,NAO RESIDENCIAL,LOJA,33.33,135.5,68378.12,205154.875,COMPRA E VENDA,2011,02,3
14618499,061226,RUA IDALINA SENRA,010,São Cristóvão             ,2,NAO RESIDENCIAL,LOJA,100,48,62061.56,62061.56,COMPRA E VENDA,2011,02,6
14618500,063131,RUA PREF OLIMPIO DE MELO,012,Benfica                   ,2,NAO RESIDENCIAL,LOJA,2.5,151,4732.76,189310.4,COMPRA E VENDA,2011,02,1
14618501,067595,RUA CAP FELIX,012,Benfica                   ,2,NAO RESIDENCIAL,LOJA,100,89,146456.66,146456.66,COMPRA E VENDA,2011,02,3
14618502,067595,RUA CAP FELIX,012,Benfica                   ,3,NAO RESIDENCIAL,LOJA,100,76.666666,126161.166666,126161.166666,COMPRA E VENDA,2011,02,6
14618503,071837,PRA DO FLAMENGO,015,Flamengo                  ,2,NAO RESIDENCIAL,SALA,100,30,76557.68,76557.68,COMPRA E VENDA,2011,02,5
14618504,061093,RUA DA GLORIA,016,Glória                    ,2,NAO RESIDENCIAL,SALA,100,160,344802.27,344802.27,COMPRA E VENDA,2011,02,4
14618505,061093,RUA DA GLORIA,016,Glória                    ,14,NAO RESIDENCIAL,SALA,100,103.285714,222582.185714,222582.185714,COMPRA E VENDA,2011,02,7
14618506,075226,RUA DAS LARANJEIRAS,017,Laranjeiras               ,2,NAO RESIDENCIAL,LOJA,62.5,353,576117.435,1678507.14,COMPRA E VENDA,2011,02,3
14618507,070433,LRG DO MACHADO,018,Catete                    ,8,NAO RESIDENCIAL,SALA,100,29.125,159276.05125,159276.05125,COMPRA E VENDA,2011,02,5
14618508,070433,LRG DO MACHADO,018,Catete                    ,7,NAO RESIDENCIAL,SALA,92.857142,42.285714,190276.868571,224362.514285,COMPRA E VENDA,2011,02,11
14618509,069435,RUA REAL GRANDEZA,020,Botafogo                  ,2,NAO RESIDENCIAL,LOJA,100,166.5,1278481.865,1278481.865,COMPRA E VENDA,2011,02,12
14618510,069435,RUA REAL GRANDEZA,020,Botafogo                  ,2,NAO RESIDENCIAL,SALA,100,49.5,291193.315,291193.315,COMPRA E VENDA,2011,02,12
14618511,064428,RUA FRANCISCO SA,024,Copacabana                ,3,NAO RESIDENCIAL,LOJA,100,69.666666,454794.553333,454794.553333,COMPRA E VENDA,2011,02,4
14618512,066514,RUA BARATA RIBEIRO,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,26,172530.33,172530.33,COMPRA E VENDA,2011,02,9
14618513,068882,AVN N/S DE COPACABANA,024,Copacabana                ,2,NAO RESIDENCIAL,APARTAMENTO,100,35.5,148397.57,148397.57,COMPRA E VENDA,2011,02,11
14618514,068882,AVN N/S DE COPACABANA,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,80,114,764660.42,904266.475,COMPRA E VENDA,2011,02,8
14618515,068882,AVN N/S DE COPACABANA,024,Copacabana                ,6,NAO RESIDENCIAL,SALA,100,39.5,153544.653333,153544.653333,COMPRA E VENDA,2011,02,1
14618516,068882,AVN N/S DE COPACABANA,024,Copacabana                ,10,NAO RESIDENCIAL,SALA,95,58.6,209574.1,215106.76,COMPRA E VENDA,2011,02,4
14618517,068882,AVN N/S DE COPACABANA,024,Copacabana                ,5,NAO RESIDENCIAL,SALA,100,47.2,195060.184,195060.184,COMPRA E VENDA,2011,02,7
14618518,073544,RUA HILARIO DE GOUVEIA,024,Copacabana                ,2,NAO RESIDENCIAL,APARTAMENTO,100,34,74042.25,74042.25,COMPRA E VENDA,2011,02,2
14618519,077271,RUA MIGUEL LEMOS,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,39,279700.01,279700.01,COMPRA E VENDA,2011,02,12
14618520,079616,RUA POMPEU LOUREIRO,024,Copacabana                ,3,NAO RESIDENCIAL,APARTAMENTO,100,37.333333,77354.216666,77354.216666,COMPRA E VENDA,2011,02,1
14618521,080788,RUA SANTA CLARA,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,18,65865,65865,COMPRA E VENDA,2011,02,3
14618522,080788,RUA SANTA CLARA,024,Copacabana                ,4,NAO RESIDENCIAL,SALA,100,56.75,342507.1825,342507.1825,COMPRA E VENDA,2011,02,10
14618523,081885,RUA SIQUEIRA CAMPOS,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,100,486.5,3503121.35,3503121.35,COMPRA E VENDA,2011,02,4
14618524,068882,AVN N/S DE COPACABANA,024,Copacabana                ,5,NAO RESIDENCIAL,SALA,70,38,103191.904,155356.996,COMPRA E VENDA,2011,02,6
14618525,068882,AVN N/S DE COPACABANA,024,Copacabana                ,4,NAO RESIDENCIAL,SALA,100,38.5,287383.3125,287383.3125,COMPRA E VENDA,2011,02,9
14618526,068882,AVN N/S DE COPACABANA,024,Copacabana                ,7,NAO RESIDENCIAL,SALA,100,41.428571,347758.847142,347758.847142,COMPRA E VENDA,2011,02,12
14618527,069690,RUA DJALMA ULRICH,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,75,68,355593.16,377817.735,COMPRA E VENDA,2011,02,6
14618528,071787,RUA FIGUEIREDO DE MAGALHAES,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,24.5,166442.215,166442.215,COMPRA E VENDA,2011,02,11
14618529,072934,AVN PRADO JUNIOR,024,Copacabana                ,4,NAO RESIDENCIAL,LOJA,100,46.5,271278.685,271278.685,COMPRA E VENDA,2011,02,5
14618530,080101,RUA RAUL POMPEIA,024,Copacabana                ,2,NAO RESIDENCIAL,APARTAMENTO,100,73.5,246511.765,246511.765,COMPRA E VENDA,2011,02,10
14618531,080788,RUA SANTA CLARA,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,100,40,308193.73,308193.73,COMPRA E VENDA,2011,02,2
14618532,080788,RUA SANTA CLARA,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,21.5,81721.39,81721.39,COMPRA E VENDA,2011,02,2
14618533,080788,RUA SANTA CLARA,024,Copacabana                ,3,NAO RESIDENCIAL,SALA,100,28,109205.8,109205.8,COMPRA E VENDA,2011,02,5
14618534,080788,RUA SANTA CLARA,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,22.5,179762.17,179762.17,COMPRA E VENDA,2011,02,11
14618535,081885,RUA SIQUEIRA CAMPOS,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,100,42.5,274951.765,274951.765,COMPRA E VENDA,2011,02,3
14618536,081885,RUA SIQUEIRA CAMPOS,024,Copacabana                ,5,NAO RESIDENCIAL,SALA,100,33.4,208866.376,208866.376,COMPRA E VENDA,2011,02,9
14618537,083949,RUA XAVIER DA SILVEIRA,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,30,162187.845,162187.845,COMPRA E VENDA,2011,02,9
14618538,083949,RUA XAVIER DA SILVEIRA,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,21.5,151576.93,151576.93,COMPRA E VENDA,2011,02,12
14618539,104927,RUA MINIST ALFREDO VALADAO,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,100,9.5,47984.76,47984.76,COMPRA E VENDA,2011,02,2
14618540,082479,RUA TEIXEIRA DE MELO,025,Ipanema                   ,2,NAO RESIDENCIAL,LOJA,100,45,517120.945,517120.945,COMPRA E VENDA,2011,02,9
14618541,082479,RUA TEIXEIRA DE MELO,025,Ipanema                   ,6,NAO RESIDENCIAL,LOJA,13.33,72.666666,110602.091666,829723.12,COMPRA E VENDA,2011,02,12
14618542,082479,RUA TEIXEIRA DE MELO,025,Ipanema                   ,4,NAO RESIDENCIAL,SALA,13.33,20,23010.5225,172622.075,COMPRA E VENDA,2011,02,12
14618543,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,10,NAO RESIDENCIAL,LOJA,27.382,1428.1,3194617.627,32926472.777,COMPRA E VENDA,2011,02,9
14618544,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,2,NAO RESIDENCIAL,LOJA,100,31,649857,649857,COMPRA E VENDA,2011,02,12
14618545,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,3,NAO RESIDENCIAL,SALA,100,34,374608.083333,374608.083333,COMPRA E VENDA,2011,02,2
14618546,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,8,NAO RESIDENCIAL,SALA,89.58375,32.875,337773.09125,383462.775,COMPRA E VENDA,2011,02,5
